SDR	7.1.1
10/01/2012 23:10:00	0.9	0.4																							68								-123.5															
10/01/2012 23:20:00	0.8	0.0																							68								-123.5															
10/01/2012 23:30:00	1.4	1.1																							68								-123.5															
10/01/2012 23:40:00	1.4	1.1																							158								-123.5															
10/01/2012 23:50:00	2.4	1.1																							112								-123.5															
10/02/2012 00:00:00	0.8	0.0																							68								-123.5															
10/02/2012 00:10:00	1.8	0.7																							45								-123.5															
10/02/2012 00:20:00	2.2	1.3																							68								-123.5															
10/02/2012 00:30:00	1.0	0.5																							68								-123.5															
10/02/2012 00:40:00	1.2	0.8																							90								-123.5															
10/02/2012 00:50:00	2.1	1.3																							90								-123.5															
10/02/2012 01:00:00	2.5	1.1																							68								-123.5															
10/02/2012 01:10:00	2.4	1.0																							68								-123.5															
10/02/2012 01:20:00	2.9	1.0																							68								-123.5															
10/02/2012 01:30:00	1.8	0.9																							22								-123.5															
10/02/2012 01:40:00	2.4	1.0																							22								-123.5															
10/02/2012 01:50:00	2.7	1.3																							45								-123.5															
10/02/2012 02:00:00	1.0	0.5																							45								-123.5															
10/02/2012 02:10:00	1.2	0.6																							45								-123.5															
10/02/2012 02:20:00	2.0	1.2																							45								-123.5															
10/02/2012 02:30:00	3.1	1.2																							45								-123.5															
10/02/2012 02:40:00	2.8	1.2																							68								-123.5															
10/02/2012 02:50:00	2.3	1.1																							45								-123.5															
10/02/2012 03:00:00	1.6	1.0																							45								-123.5															
10/02/2012 03:10:00	1.4	0.8																							68								-123.5															
10/02/2012 03:20:00	1.6	0.8																							90								-123.5															
10/02/2012 03:30:00	1.9	1.0																							68								-123.5															
10/02/2012 03:40:00	2.1	1.1																							68								-123.5															
10/02/2012 03:50:00	3.7	1.0																							90								-123.5															
10/02/2012 04:00:00	4.6	1.8																							68								-123.5															
10/02/2012 04:10:00	4.2	1.8																							68								-123.5															
10/02/2012 04:20:00	3.9	1.3																							45								-123.5															
10/02/2012 04:30:00	2.3	1.2																							45								-123.5															
10/02/2012 04:40:00	4.3	1.5																							68								-123.5															
10/02/2012 04:50:00	2.2	1.6																							68								-123.5															
10/02/2012 05:00:00	1.9	1.3																							45								-123.5															
10/02/2012 05:10:00	1.3	0.7																							45								-123.5															
10/02/2012 05:20:00	2.2	1.1																							45								-123.5															
10/02/2012 05:30:00	2.3	1.0																							68								-123.5															
10/02/2012 05:40:00	4.3	1.2																							68								-123.5															
10/02/2012 05:50:00	1.6	1.2																							45								-123.5															
10/02/2012 06:00:00	2.3	1.5																							68								-123.5															
10/02/2012 06:10:00	3.0	1.3																							68								-123.5															
10/02/2012 06:20:00	3.4	1.3																							68								-123.5															
10/02/2012 06:30:00	3.3	1.6																							68								-123.5															
10/02/2012 06:40:00	4.4	1.4																							68								-123.5															
10/02/2012 06:50:00	4.2	1.8																							68								-123.5															
10/02/2012 07:00:00	4.1	1.9																							68								-123.5															
10/02/2012 07:10:00	2.5	1.7																							68								-123.5															
10/02/2012 07:20:00	3.4	1.5																							90								-123.5															
10/02/2012 07:30:00	2.9	1.8																							68								-123.5															
10/02/2012 07:40:00	2.1	1.3																							90								-123.5															
10/02/2012 07:50:00	4.4	1.6																							68								-123.5															
10/02/2012 08:00:00	3.0	1.3																							90								-123.5															
10/02/2012 08:10:00	3.4	1.3																							45								-123.5															
10/02/2012 08:20:00	3.8	2.0																							68								-123.5															
10/02/2012 08:30:00	2.7	2.1																							90								-123.5															
10/02/2012 08:40:00	3.0	1.7																							68								-123.5															
10/02/2012 08:50:00	3.5	1.4																							90								-123.5															
10/02/2012 09:00:00	3.3	2.1																							68								-123.5															
10/02/2012 09:10:00	4.1	1.6																							45								-123.5															
10/02/2012 09:20:00	3.0	1.7																							45								-123.5															
10/02/2012 09:30:00	1.8	1.3																							45								-123.5															
10/02/2012 09:40:00	2.7	1.5																							45								-123.5															
10/02/2012 09:50:00	3.3	1.8																							68								-123.5															
10/02/2012 10:00:00	3.4	1.4																							45								-123.5															
10/02/2012 10:10:00	3.8	2.0																							68								-123.5															
10/02/2012 10:20:00	1.8	1.3																							90								-123.5															
10/02/2012 10:30:00	2.8	1.3																							112								-123.5															
10/02/2012 10:40:00	1.9	1.4																							90								-123.5															
10/02/2012 10:50:00	1.5	0.7																							45								-123.5															
10/02/2012 11:00:00	2.7	1.7																							45								-123.5															
10/02/2012 11:10:00	3.2	1.1																							45								-123.5															
10/02/2012 11:20:00	3.1	1.1																							68								-123.5															
10/02/2012 11:30:00	2.5	1.4																							90								-123.5															
10/02/2012 11:40:00	1.6	0.9																							90								-123.5															
10/02/2012 11:50:00	2.1	1.4																							68								-123.5															
10/02/2012 12:00:00	2.2	1.0																							22								-123.5															
10/02/2012 12:10:00	1.5	1.1																							45								-123.5															
10/02/2012 12:20:00	1.8	1.1																							68								-123.5															
